"year","league","division","team","pctGamesWon","avgRunsScored","avgHits","avgTotalBases","avgHomeRuns","avgWalks","avgRunsAllowed","ERA","avgHitsAllowed","avgHomeRunsAllowed","avgWalksAllowed","avgErrors","fieldingPct","leagueWin","worldSeriesWin"
2018,"AL","West","Seattle Mariners",54.94,4.18,8.65,13.89,1.09,2.65,4.39,4.13,8.62,1.2,2.47,0.54,0.98,"N","N"
2018,"NL","West","San Francisco Giants",45.06,3.72,8.17,12.58,0.82,2.77,4.31,3.95,8.56,0.96,3.23,0.6,0.98,"N","N"
2018,"NL","Central","St. Louis Cardinals",54.32,4.69,8.45,13.89,1.27,3.24,4.27,3.85,8.36,0.89,3.66,0.82,0.98,"N","N"
2018,"AL","East","Tampa Bay Rays",55.56,4.42,8.73,13.73,0.93,3.33,3.99,3.74,7.63,1.01,3.09,0.52,0.99,"N","N"
2018,"AL","West","Texas Rangers",41.36,4.55,8.07,13.6,1.2,3.43,5.23,4.92,9.36,1.37,3.03,0.74,0.98,"N","N"
2018,"AL","East","Toronto Blue Jays",45.06,4.38,8.25,14.44,1.34,3.08,5.14,4.85,9.11,1.28,3.4,0.62,0.98,"N","N"
2018,"NL","East","Washington Nationals",50.62,4.76,8.65,14.25,1.18,3.9,4.21,4.04,8.15,1.22,3.01,0.4,0.99,"N","N"
2019,"NL","West","Arizona Diamondbacks",52.47,5.02,8.76,15.1,1.36,3.33,4.59,4.25,8.64,1.36,3.19,0.53,0.99,"N","N"
2019,"NL","East","Atlanta Braves",59.88,5.28,8.84,15.52,1.54,3.82,4.59,4.19,8.77,1.25,3.38,0.48,0.99,"N","N"
2019,"AL","East","Baltimore Orioles",33.33,4.5,8.51,14.32,1.31,2.85,6.06,5.59,9.53,1.88,3.46,0.67,0.98,"N","N"
2019,"AL","East","Boston Red Sox",51.85,5.56,9.59,16.59,1.51,3.64,5.11,4.7,8.78,1.33,3.73,0.54,0.98,"N","N"
2019,"AL","Central","Chicago White Sox",44.72,4.4,8.96,14.22,1.13,2.35,5.17,4.9,8.93,1.48,3.61,0.73,0.98,"N","N"
2019,"NL","Central","Chicago Cubs",51.85,5.02,8.51,15.23,1.58,3.59,4.43,4.1,8.49,1.2,3.3,0.73,0.98,"N","N"
2019,"NL","Central","Cincinnati Reds",46.3,4.33,8.2,14.19,1.4,3.04,4.39,4.18,7.84,1.32,3.31,0.56,0.98,"N","N"
2019,"AL","Central","Cleveland Guardians",57.41,4.75,8.36,14.48,1.38,3.48,4.06,3.76,8.07,1.28,2.78,0.51,0.98,"N","N"
2019,"NL","West","Colorado Rockies",43.83,5.15,9.27,15.92,1.38,3.02,5.91,5.56,9.73,1.67,3.64,0.6,0.98,"N","N"
2019,"AL","Central","Detroit Tigers",29.19,3.61,8.28,13.38,0.93,2.43,5.68,5.24,9.66,1.55,3.33,0.68,0.98,"N","N"
2019,"AL","West","Houston Astros",66.05,5.68,9.49,17.17,1.78,3.98,3.95,3.66,7.44,1.42,2.77,0.44,0.99,"Y","N"
2019,"AL","Central","Kansas City Royals",36.42,4.27,8.37,13.6,1,2.81,5.36,5.2,9.41,1.36,3.59,0.45,0.99,"N","N"
2019,"AL","West","Los Angeles Angels",44.44,4.75,8.44,14.43,1.36,3.62,5.36,5.12,8.75,1.65,3.56,0.57,0.98,"N","N"
2019,"NL","West","Los Angeles Dodgers",65.43,5.47,8.73,16.01,1.72,3.75,3.78,3.37,7.41,1.14,2.42,0.65,0.98,"N","N"
2019,"NL","East","Miami Marlins",35.19,3.8,8.19,12.75,0.9,2.44,4.99,4.74,8.27,1.46,3.8,0.58,0.98,"N","N"
2019,"NL","Central","Milwaukee Brewers",54.94,4.75,8.43,14.99,1.54,3.88,4.73,4.4,8.42,1.39,3.52,0.6,0.98,"N","N"
2019,"AL","Central","Minnesota Twins",62.35,5.8,9.55,17.48,1.9,3.24,4.65,4.18,8.99,1.22,2.79,0.69,0.98,"N","N"
2019,"AL","East","New York Yankees",63.58,5.82,9.22,16.88,1.89,3.51,4.56,4.31,8.48,1.53,3.13,0.63,0.98,"N","N"
2019,"NL","East","New York Mets",53.09,4.88,8.92,15.34,1.49,3.19,4.55,4.24,8.67,1.26,3.09,0.61,0.98,"N","N"
2019,"AL","West","Oakland Athletics",59.88,5.22,8.54,15.39,1.59,3.57,4.2,3.97,8.28,1.24,2.94,0.49,0.99,"N","N"
2019,"NL","East","Philadelphia Phillies",50,4.78,8.45,14.67,1.33,3.47,4.9,4.53,8.96,1.59,3.37,0.6,0.98,"N","N"
2019,"NL","Central","Pittsburgh Pirates",42.59,4.68,9.24,14.67,1.01,2.62,5.62,5.18,9.33,1.49,3.6,0.75,0.98,"N","N"
2019,"NL","West","San Diego Padres",43.21,4.21,7.91,13.64,1.35,3.11,4.87,4.6,8.6,1.33,2.86,0.72,0.98,"N","N"
2019,"AL","West","Seattle Mariners",41.98,4.68,8.06,14.4,1.48,3.63,5.51,4.99,9.16,1.6,3.12,0.81,0.98,"N","N"
2019,"NL","West","San Francisco Giants",47.53,4.19,8.22,13.49,1.03,2.93,4.77,4.38,8.61,1.4,3.2,0.56,0.98,"N","N"
2019,"NL","Central","St. Louis Cardinals",56.17,4.72,8.25,13.95,1.3,3.46,4.09,3.8,7.93,1.18,3.36,0.41,0.99,"N","N"
2019,"AL","East","Tampa Bay Rays",59.26,4.75,8.81,14.98,1.34,3.35,4.05,3.65,7.86,1.12,2.8,0.54,0.98,"N","N"
2019,"AL","West","Texas Rangers",48.15,5,8.48,14.73,1.38,3.3,5.42,5.06,9.35,1.49,3.6,0.65,0.98,"N","N"
2019,"AL","East","Toronto Blue Jays",41.36,4.48,8.02,14.52,1.52,3.14,5.11,4.79,8.95,1.41,3.73,0.59,0.98,"N","N"
2019,"NL","East","Washington Nationals",57.41,5.39,9.01,15.46,1.43,3.6,4.47,4.27,8.27,1.25,3.19,0.54,0.98,"Y","Y"
2020,"NL","West","Arizona Diamondbacks",41.67,4.48,8.03,13.02,0.97,3.02,4.92,4.84,8.43,1.55,3.92,0.58,0.98,"N","N"
2020,"NL","East","Atlanta Braves",58.33,5.8,9.27,16.68,1.72,3.98,4.8,4.41,8.23,1.15,3.67,0.55,0.98,"N","N"
2020,"AL","East","Baltimore Orioles",41.67,4.57,8.72,14.5,1.28,2.73,4.9,4.51,8.15,1.32,3.2,0.72,0.98,"N","N"
2020,"AL","East","Boston Red Sox",40,4.87,9.2,15.45,1.35,3.12,5.85,5.58,9.78,1.63,4.2,0.75,0.98,"N","N"
2020,"AL","Central","Chicago White Sox",58.33,5.1,8.9,15.47,1.6,2.98,4.1,3.81,7.47,1.18,3.62,0.63,0.98,"N","N"
2020,"NL","Central","Chicago Cubs",56.67,4.42,7.03,12.37,1.23,3.82,4,3.99,7.52,1.23,3.03,0.5,0.99,"N","N"
2020,"NL","Central","Cincinnati Reds",51.67,4.05,6.5,12.37,1.5,3.98,4.05,3.84,6.68,1.12,3.55,0.45,0.99,"N","N"
2020,"AL","Central","Cleveland Guardians",58.33,4.13,7.43,12.15,0.98,3.98,3.48,3.29,7.33,1.13,2.62,0.5,0.99,"N","N"
2020,"NL","West","Colorado Rockies",43.33,4.58,8.8,13.88,1.05,2.68,5.88,5.59,9.65,1.38,3.42,0.7,0.98,"N","N"
2020,"AL","Central","Detroit Tigers",39.66,4.29,7.98,12.95,1.07,2.53,5.48,5.63,8.81,1.57,3.31,0.47,0.99,"N","N"
2020,"AL","West","Houston Astros",48.33,4.65,7.97,13.53,1.15,3.2,4.58,4.31,7.87,1.17,3.62,0.33,0.99,"N","N"
2020,"AL","Central","Kansas City Royals",43.33,4.13,8.08,13.33,1.13,2.87,4.53,4.3,8.33,1.27,3.52,0.52,0.98,"N","N"
2020,"AL","West","Los Angeles Angels",43.33,4.9,8.35,14.48,1.42,3.98,5.35,5.09,8.2,1.37,3.32,0.6,0.98,"N","N"
2020,"NL","West","Los Angeles Dodgers",71.67,5.82,8.72,16.43,1.97,3.8,3.55,3.02,7.07,1.1,2.42,0.67,0.98,"Y","Y"
2020,"NL","East","Miami Marlins",51.67,4.38,7.87,12.4,1,3.18,5.07,4.86,8.43,1.37,3.77,0.65,0.98,"N","N"
2020,"NL","Central","Milwaukee Brewers",48.33,4.12,7.15,12.45,1.25,3.68,4.4,4.16,7.43,1.12,3.15,0.57,0.98,"N","N"
2020,"AL","Central","Minnesota Twins",60,4.48,7.8,13.8,1.52,3.1,3.58,3.58,7.47,1.03,2.83,0.33,0.99,"N","N"
2020,"AL","East","New York Yankees",55,5.25,7.88,14.27,1.57,4.18,4.5,4.35,7.58,1.38,2.8,0.8,0.98,"N","N"
2020,"NL","East","New York Mets",43.33,4.77,9.18,15.48,1.43,3.28,5.13,4.98,8.52,1.35,3.65,0.53,0.98,"N","N"
2020,"AL","West","Oakland Athletics",60,4.57,7.17,12.6,1.18,3.97,3.87,3.77,7.85,1.15,2.75,0.43,0.99,"N","N"
2020,"NL","East","Philadelphia Phillies",46.67,5.1,8.33,14.27,1.37,3.82,5.18,5.14,9.17,1.33,3.08,0.58,0.98,"N","N"
2020,"NL","Central","Pittsburgh Pirates",31.67,3.65,7.08,11.5,0.98,2.78,4.97,4.68,7.52,1.33,4.15,0.78,0.98,"N","N"
2020,"NL","West","San Diego Padres",61.67,5.42,8.43,15.3,1.58,3.4,4.02,3.86,7.6,1.17,2.83,0.53,0.98,"N","N"
2020,"AL","West","Seattle Mariners",45,4.23,7.25,11.88,1,3.45,5.05,5.03,8.03,1.32,3.83,0.38,0.99,"N","N"
2020,"NL","West","San Francisco Giants",48.33,4.98,8.87,15.17,1.35,3.25,4.95,4.64,7.9,1.15,3.5,0.68,0.98,"N","N"
2020,"NL","Central","St. Louis Cardinals",51.72,4.14,7.07,11.21,0.88,3.53,3.95,3.9,6.48,1.19,3.52,0.57,0.98,"N","N"
2020,"AL","East","Tampa Bay Rays",66.67,4.82,7.83,13.98,1.33,4.05,3.82,3.56,7.92,1.17,2.8,0.55,0.98,"Y","N"
2020,"AL","West","Texas Rangers",36.67,3.73,7,11.73,1.03,2.78,5.2,5.02,7.98,1.35,3.93,0.67,0.98,"N","N"
2020,"AL","East","Toronto Blue Jays",53.33,5.03,8.6,14.87,1.47,3.38,5.2,4.6,8.62,1.35,4.17,0.63,0.98,"N","N"
2020,"NL","East","Washington Nationals",43.33,4.88,8.65,14.22,1.1,3.2,5.02,5.09,9.13,1.57,3.6,0.65,0.98,"N","N"
2021,"NL","West","Arizona Diamondbacks",32.1,4.19,8.01,12.96,0.89,3.31,5.51,5.11,9.14,1.43,3.43,0.62,0.98,"N","N"
2021,"NL","East","Atlanta Braves",54.66,4.91,8.12,14.49,1.48,3.41,4.07,3.88,7.68,1.14,3.2,0.44,0.99,"Y","Y"
2021,"AL","East","Baltimore Orioles",32.1,4.07,8,13.44,1.2,2.78,5.9,5.84,9.37,1.59,3.48,0.46,0.99,"N","N"
2021,"AL","East","Boston Red Sox",56.79,5.12,8.85,15.23,1.35,3.16,4.62,4.26,8.7,1.09,3.37,0.67,0.98,"N","N"
2021,"AL","Central","Chicago White Sox",57.41,4.91,8.48,13.96,1.17,3.62,3.93,3.73,7.44,1.12,2.99,0.6,0.98,"N","N"
2021,"NL","Central","Chicago Cubs",43.83,4.35,7.75,13.35,1.3,3.1,5.18,4.87,8.56,1.45,3.68,0.54,0.98,"N","N"
2021,"NL","Central","Cincinnati Reds",51.23,4.85,8.35,14.44,1.37,3.41,4.69,4.4,8.21,1.27,3.81,0.56,0.98,"N","N"
2021,"AL","Central","Cleveland Guardians",49.38,4.43,7.83,13.4,1.25,2.8,4.49,4.34,7.91,1.33,3.22,0.53,0.98,"N","N"
2021,"NL","West","Colorado Rockies",45.96,4.59,8.31,13.83,1.13,3.05,4.94,4.82,8.68,1.22,3.35,0.45,0.99,"N","N"
2021,"AL","Central","Detroit Tigers",47.53,4.3,8.02,13.25,1.1,3.02,4.67,4.32,8.46,1.23,3.52,0.51,0.99,"N","N"
2021,"AL","West","Houston Astros",58.64,5.33,9.23,15.35,1.36,3.51,4.06,3.78,7.6,1.15,3.39,0.43,0.99,"Y","N"
2021,"AL","Central","Kansas City Royals",45.68,4.23,8.33,13.25,1.01,2.6,4.86,4.64,8.49,1.17,3.65,0.52,0.98,"N","N"
2021,"AL","West","Los Angeles Angels",47.53,4.46,8.22,13.65,1.17,2.86,4.96,4.69,8.48,1.16,3.65,0.54,0.98,"N","N"
2021,"NL","West","Los Angeles Dodgers",65.43,5.12,8.21,14.42,1.46,3.78,3.46,3.01,6.83,0.99,3,0.55,0.98,"N","N"
2021,"NL","East","Miami Marlins",41.36,3.85,7.68,12.28,0.98,2.78,4.33,3.96,7.91,1,3.27,0.75,0.98,"N","N"
2021,"NL","Central","Milwaukee Brewers",58.64,4.56,7.72,13.11,1.2,3.62,3.85,3.5,7.14,1.04,3.31,0.58,0.98,"N","N"
2021,"AL","Central","Minnesota Twins",45.06,4.5,8.09,14.2,1.41,3.24,5.15,4.83,8.59,1.48,2.99,0.66,0.98,"N","N"
2021,"AL","East","New York Yankees",56.79,4.39,7.81,13.39,1.37,3.83,4.13,3.74,7.67,1.21,3.04,0.6,0.98,"N","N"
2021,"NL","East","New York Mets",47.53,3.93,7.67,12.56,1.09,3.06,4.12,3.9,7.54,1.17,2.93,0.59,0.98,"N","N"
2021,"AL","West","Oakland Athletics",53.09,4.59,7.93,13.52,1.23,3.36,4.24,4.02,8.41,1.18,2.71,0.44,0.99,"N","N"
2021,"NL","East","Philadelphia Phillies",50.62,4.53,7.95,13.53,1.22,3.48,4.6,4.39,8.15,1.23,3.14,0.58,0.98,"N","N"
2021,"NL","Central","Pittsburgh Pirates",37.65,3.76,7.78,11.99,0.77,3.27,5.14,5.08,8.64,1.31,3.74,0.43,0.99,"N","N"
2021,"NL","West","San Diego Padres",48.77,4.5,8.06,13.33,1.11,3.62,4.37,4.1,7.88,1.27,3.19,0.51,0.99,"N","N"
2021,"AL","West","Seattle Mariners",55.56,4.3,7.46,12.72,1.23,3.3,4.62,4.3,8.37,1.22,2.99,0.49,0.99,"N","N"
2021,"NL","West","San Francisco Giants",66.05,4.96,8.4,14.84,1.49,3.72,3.67,3.24,7.74,0.93,2.57,0.49,0.99,"N","N"
2021,"NL","Central","St. Louis Cardinals",55.56,4.36,8.04,13.59,1.22,2.95,4.15,3.98,7.62,0.94,3.75,0.52,0.99,"N","N"
2021,"AL","East","Tampa Bay Rays",61.73,5.29,8.25,14.58,1.37,3.61,4.02,3.67,7.8,1.14,2.69,0.49,0.99,"N","N"
2021,"AL","West","Texas Rangers",37.04,3.86,7.74,12.52,1.03,2.67,5.03,4.79,8.65,1.43,3.17,0.51,0.99,"N","N"
2021,"AL","East","Toronto Blue Jays",56.17,5.22,8.98,15.75,1.62,3.06,4.09,3.91,7.76,1.29,2.92,0.56,0.98,"N","N"
2021,"NL","East","Washington Nationals",40.12,4.47,8.57,13.86,1.12,3.54,5.06,4.8,8.42,1.52,3.38,0.59,0.98,"N","N"
